TransactionId,Date,Category,Product,Region,Quantity,UnitPrice
T01752,2024-03-26,Electronics,Headphones,West,10,63.56
T01753,2024-07-31,Clothing,Socks,South,10,507.09
T01754,2024-01-05,Home,Vacuum,South,4,1978.94
T01755,2024-08-31,Home,Blender,South,6,1731.72
T01756,2024-09-15,Books,Textbook,East,1,1519.4
T01757,2024-12-13,Books,Novel,South,7,1231.93
T01758,2024-09-12,Electronics,Monitor,West,4,647.17
T01759,2024-02-18,Sports,Racket,South,2,819.5
T01760,2024-12-27,Sports,Ball,South,6,215.57
T01761,2024-03-15,Home,Lamp,West,7,764.95
T01762,2024-05-02,Clothing,Jeans,North,10,924.43
T01763,2024-12-12,Electronics,Headphones,East,8,1639.7
T01764,2024-07-17,Home,Blender,West,10,1738.79
T01765,2024-12-07,Home,Mixer,South,3,1005.53
T01766,2024-01-31,Books,Comic,North,6,738.28
T01767,2024-04-30,Sports,Racket,East,6,1781.66
T01768,2024-01-05,Home,Toaster,East,6,1148.57
T01769,2024-06-17,Electronics,Monitor,East,10,975.43
T01770,2024-03-04,Home,Lamp,North,5,725.13
T01771,2024-01-02,Home,Blender,West,10,424.1
T01772,2024-07-03,Sports,Jersey,South,5,824.57
T01773,2024-01-21,Books,Cookbook,East,9,1137.38
T01774,2024-11-04,Sports,Net,North,7,1945.41
T01775,2024-02-24,Sports,Racket,South,6,1183.02
T01776,2024-06-26,Electronics,Monitor,West,2,583.86
T01777,2024-04-01,Books,Novel,West,10,1534.17
T01778,2024-11-25,Books,Magazine,West,3,1007.15
T01779,2024-09-15,Sports,Ball,North,5,1391.87
T01780,2024-10-05,Home,Blender,South,2,1220.5
T01781,2024-04-24,Electronics,Laptop,South,5,1199.44
T01782,2024-06-12,Electronics,Mouse,East,10,784.98
T01783,2024-05-01,Clothing,Socks,East,2,137.06
T01784,2024-03-23,Clothing,Socks,North,1,1341.82
T01785,2024-10-06,Electronics,Keyboard,West,6,1182.4
T01786,2024-06-05,Books,Textbook,North,2,888.1
T01787,2024-04-23,Books,Cookbook,South,7,47.57
T01788,2024-03-24,Home,Toaster,East,2,1325.18
T01789,2024-11-06,Electronics,Laptop,North,7,1215.25
T01790,2024-05-30,Electronics,Laptop,West,10,422.45
T01791,2024-03-14,Electronics,Mouse,West,2,1713.15
T01792,2024-07-20,Sports,Bat,West,2,1401.86
T01793,2024-07-29,Electronics,Headphones,East,6,511.05
T01794,2024-02-20,Home,Blender,East,4,467.24
T01795,2024-04-21,Electronics,Mouse,South,6,498.53
T01796,2024-03-19,Clothing,Jacket,East,5,79.49
T01797,2024-01-20,Clothing,T-Shirt,South,6,467.94
T01798,2024-08-24,Electronics,Headphones,West,4,446.35
T01799,2024-03-13,Books,Textbook,East,5,940.44
T01800,2024-10-23,Clothing,Socks,North,2,1806.43
T01801,2024-12-19,Electronics,Laptop,East,8,1023.75
T01802,2024-08-22,Books,Magazine,South,4,1132.55
T01803,2024-09-07,Sports,Net,West,10,835.22
T01804,2024-11-07,Sports,Jersey,South,5,1181.02
T01805,2024-08-10,Electronics,Mouse,East,8,10.58
T01806,2024-06-29,Books,Cookbook,West,9,1034.8
T01807,2024-03-31,Electronics,Laptop,North,6,1491.12
T01808,2024-06-14,Home,Toaster,North,5,1623.25
T01809,2024-03-24,Electronics,Keyboard,North,7,149.0
T01810,2024-06-15,Home,Blender,West,6,64.22
T01811,2024-09-11,Sports,Bat,East,5,464.17
T01812,2024-11-19,Electronics,Monitor,West,4,182.54
T01813,2024-03-09,Home,Blender,West,3,844.29
T01814,2024-06-27,Books,Novel,West,3,1796.38
T01815,2024-08-15,Books,Textbook,West,6,1795.98
T01816,2024-08-04,Sports,Bat,West,8,967.14
T01817,2024-08-11,Sports,Racket,West,8,630.26
T01818,2024-04-26,Books,Novel,West,1,367.08
T01819,2024-03-12,Clothing,Socks,East,5,494.19
T01820,2024-05-03,Electronics,Laptop,West,5,1919.43
T01821,2024-02-23,Books,Novel,West,5,850.09
T01822,2024-07-30,Sports,Racket,East,4,1823.4
T01823,2024-08-20,Books,Comic,South,4,486.94
T01824,2024-07-11,Electronics,Keyboard,West,5,1735.88
T01825,2024-09-04,Home,Blender,South,1,215.75
T01826,2024-10-19,Electronics,Monitor,North,8,742.44
T01827,2024-07-17,Sports,Racket,South,2,1820.63
T01828,2024-01-19,Clothing,T-Shirt,East,7,652.71
T01829,2024-11-25,Home,Toaster,South,7,874.79
T01830,2024-04-25,Books,Cookbook,South,6,522.46
T01831,2024-01-31,Electronics,Mouse,South,3,1977.11
T01832,2024-01-31,Books,Novel,West,10,1663.37
T01833,2024-10-23,Home,Mixer,South,8,808.26
T01834,2024-10-12,Electronics,Keyboard,West,3,943.16
T01835,2024-04-01,Sports,Net,East,1,36.45
T01836,2024-07-10,Books,Cookbook,West,4,967.11
T01837,2024-05-06,Clothing,Jeans,South,7,987.55
T01838,2024-12-18,Clothing,Jacket,South,9,465.34
T01839,2024-02-26,Home,Vacuum,South,7,418.72
T01840,2024-04-13,Sports,Net,North,5,1021.31
T01841,2024-02-22,Books,Cookbook,South,3,305.8
T01842,2024-02-21,Clothing,Jeans,East,2,281.45
T01843,2024-02-09,Electronics,Headphones,East,2,908.52
T01844,2024-01-07,Home,Mixer,West,4,372.62
T01845,2024-03-30,Clothing,Hat,South,5,1124.21
T01846,2024-09-04,Books,Magazine,East,5,804.8
T01847,2024-06-22,Home,Toaster,South,1,1081.89
T01848,2024-05-09,Clothing,Jacket,South,9,523.9
T01849,2024-09-15,Electronics,Headphones,North,8,697.58
T01850,2024-12-14,Clothing,Hat,East,9,1334.82
T01851,2024-08-31,Electronics,Keyboard,East,5,312.44
T01852,2024-09-08,Books,Comic,North,4,912.88
T01853,2024-08-25,Sports,Ball,West,2,1146.69
T01854,2024-07-02,Clothing,Jeans,West,5,1695.41
T01855,2024-12-12,Electronics,Monitor,North,8,124.19
T01856,2024-01-19,Sports,Bat,South,1,1865.01
T01857,2024-09-27,Books,Magazine,East,8,1873.68
T01858,2024-01-09,Electronics,Keyboard,South,4,1487.78
T01859,2024-06-26,Electronics,Headphones,North,7,1313.18
T01860,2024-11-06,Clothing,T-Shirt,North,7,817.9
T01861,2024-03-17,Home,Vacuum,East,9,643.37
T01862,2024-07-06,Books,Novel,North,3,1970.45
T01863,2024-07-17,Home,Toaster,East,1,1080.97
T01864,2024-04-02,Home,Blender,South,1,1827.09
T01865,2024-08-21,Home,Mixer,East,1,51.92
T01866,2024-01-07,Electronics,Keyboard,South,6,1660.01
T01867,2024-08-11,Electronics,Laptop,South,1,778.5
T01868,2024-01-27,Home,Vacuum,South,4,1883.69
T01869,2024-06-05,Books,Magazine,West,6,737.17
T01870,2024-10-28,Home,Vacuum,West,2,1696.25
T01871,2024-06-23,Home,Mixer,West,7,803.82
T01872,2024-07-27,Books,Textbook,South,3,1074.23
T01873,2024-10-03,Books,Magazine,North,4,1071.08
T01874,2024-03-31,Books,Novel,East,1,1251.71
T01875,2024-07-31,Clothing,Socks,South,2,1695.7
T01876,2024-11-19,Electronics,Headphones,South,9,659.86
T01877,2024-01-02,Electronics,Keyboard,East,7,121.29
T01878,2024-09-30,Books,Magazine,South,10,1374.35
T01879,2024-05-14,Home,Vacuum,South,10,838.42
T01880,2024-10-29,Electronics,Laptop,West,9,1993.89
T01881,2024-02-22,Sports,Ball,West,8,1223.43
T01882,2024-01-29,Sports,Net,West,10,801.55
T01883,2024-11-10,Electronics,Keyboard,West,9,1552.87
T01884,2024-01-19,Clothing,T-Shirt,North,10,432.5
T01885,2024-06-25,Home,Lamp,North,1,742.7
T01886,2024-04-19,Sports,Net,South,7,548.35
T01887,2024-07-21,Sports,Net,North,1,625.27
T01888,2024-11-20,Sports,Racket,North,1,526.22
T01889,2024-08-04,Clothing,T-Shirt,East,8,1603.55
T01890,2024-11-06,Electronics,Monitor,South,3,795.96
T01891,2024-05-24,Sports,Racket,North,9,1788.83
T01892,2024-07-25,Sports,Jersey,West,5,1225.27
T01893,2024-04-03,Electronics,Monitor,South,1,1018.42
T01894,2024-05-31,Books,Textbook,East,4,1962.74
T01895,2024-05-21,Electronics,Keyboard,South,10,1732.93
T01896,2024-02-26,Sports,Ball,North,9,1211.46
T01897,2024-11-22,Clothing,Socks,East,7,200.6
T01898,2024-09-29,Home,Vacuum,East,4,578.66
T01899,2024-06-02,Home,Blender,West,8,285.72
T01900,2024-11-03,Books,Textbook,North,3,1381.7
T01901,2024-02-23,Sports,Racket,West,7,1273.91
T01902,2024-12-07,Home,Lamp,West,7,1064.09
T01903,2024-01-24,Books,Magazine,North,4,1030.45
T01904,2024-08-05,Electronics,Mouse,West,9,1788.02
T01905,2024-02-22,Sports,Racket,East,8,673.04
T01906,2024-08-31,Electronics,Keyboard,East,9,561.04
T01907,2024-02-12,Sports,Jersey,South,3,1038.07
T01908,2024-04-11,Sports,Ball,West,10,1647.85
T01909,2024-10-13,Home,Blender,West,6,1186.46
T01910,2024-10-26,Sports,Jersey,South,8,850.8
T01911,2024-03-02,Electronics,Headphones,East,5,1917.41
T01912,2024-05-07,Home,Mixer,West,2,596.28
T01913,2024-03-14,Clothing,Jacket,West,4,1128.94
T01914,2024-02-28,Books,Novel,North,3,469.29
T01915,2024-12-09,Sports,Ball,South,6,1495.89
T01916,2024-02-24,Clothing,Jacket,South,5,1345.06
T01917,2024-01-26,Sports,Jersey,South,3,1643.8
T01918,2024-06-07,Books,Cookbook,South,10,917.06
T01919,2024-10-09,Home,Blender,West,5,587.63
T01920,2024-07-24,Electronics,Headphones,South,8,1017.39
T01921,2024-07-04,Clothing,Jacket,North,3,575.98
T01922,2024-09-25,Clothing,T-Shirt,East,1,1009.28
T01923,2024-01-29,Home,Vacuum,West,7,1987.2
T01924,2024-09-21,Sports,Racket,East,5,1709.66
T01925,2024-08-14,Books,Comic,South,8,582.04
T01926,2024-09-06,Books,Cookbook,East,7,623.33
T01927,2024-05-08,Sports,Racket,East,10,22.86
T01928,2024-05-17,Sports,Racket,South,9,1233.74
T01929,2024-05-09,Home,Lamp,North,3,1093.62
T01930,2024-12-12,Clothing,Socks,North,10,1374.53
T01931,2024-06-07,Books,Comic,South,10,1353.43
T01932,2024-01-22,Home,Mixer,South,3,1297.23
T01933,2024-10-18,Clothing,Jeans,West,10,661.53
T01934,2024-09-01,Home,Vacuum,West,9,1437.15
T01935,2024-03-23,Books,Magazine,South,5,1058.52
T01936,2024-01-15,Home,Lamp,North,4,296.6
T01937,2024-10-05,Clothing,Socks,West,3,604.02
T01938,2024-01-14,Clothing,Socks,East,2,216.1
T01939,2024-03-11,Home,Blender,East,9,1883.08
T01940,2024-03-01,Books,Comic,East,10,1546.3
T01941,2024-09-26,Sports,Racket,East,2,156.78
T01942,2024-03-18,Electronics,Laptop,West,7,227.25
T01943,2024-11-07,Books,Comic,West,6,1530.99
T01944,2024-09-21,Books,Novel,East,9,874.61
T01945,2024-02-19,Sports,Net,North,7,646.22
T01946,2024-07-06,Electronics,Mouse,East,9,1179.98
T01947,2024-05-30,Electronics,Headphones,South,1,945.04
T01948,2024-10-10,Sports,Bat,North,8,1836.62
T01949,2024-03-04,Books,Cookbook,West,4,1419.92
T01950,2024-10-09,Clothing,T-Shirt,West,6,1912.03
T01951,2024-12-22,Home,Blender,South,3,1276.46
T01952,2024-03-14,Home,Lamp,West,1,854.3
T01953,2024-07-17,Clothing,T-Shirt,West,2,434.25
T01954,2024-03-06,Electronics,Headphones,East,9,715.77
T01955,2024-03-09,Home,Mixer,South,1,1261.92
T01956,2024-05-29,Books,Cookbook,West,3,1000.87
T01957,2024-05-07,Electronics,Headphones,East,8,1353.33
T01958,2024-12-25,Home,Blender,East,9,1671.17
T01959,2024-11-26,Clothing,T-Shirt,South,10,1961.1
T01960,2024-04-18,Home,Mixer,West,5,61.64
T01961,2024-04-22,Sports,Jersey,West,3,379.0
T01962,2024-04-04,Clothing,Socks,South,8,693.08
T01963,2024-05-21,Sports,Ball,East,9,901.04
T01964,2024-08-23,Home,Toaster,North,7,1928.73
T01965,2024-01-05,Home,Mixer,East,3,1777.61
T01966,2024-09-02,Clothing,Socks,South,5,973.16
T01967,2024-08-31,Home,Blender,West,3,1956.73
T01968,2024-11-19,Clothing,T-Shirt,South,5,1745.93
T01969,2024-10-21,Books,Cookbook,East,4,1339.29
T01970,2024-12-18,Sports,Racket,West,7,568.38
T01971,2024-04-11,Clothing,T-Shirt,East,3,1887.15
T01972,2024-12-04,Clothing,Hat,West,1,593.19
T01973,2024-03-20,Clothing,Jeans,West,7,1055.42
T01974,2024-10-13,Books,Novel,West,5,1469.65
T01975,2024-10-09,Clothing,Hat,South,9,409.57
T01976,2024-06-05,Home,Mixer,West,5,93.39
T01977,2024-05-13,Books,Textbook,East,8,250.77
T01978,2024-09-29,Sports,Racket,West,9,898.96
T01979,2024-03-08,Electronics,Mouse,East,1,1932.21
T01980,2024-03-08,Books,Cookbook,South,8,639.53
T01981,2024-08-04,Books,Textbook,North,6,1650.91
T01982,2024-05-01,Home,Vacuum,East,2,307.47
T01983,2024-07-04,Sports,Ball,South,10,797.97
T01984,2024-06-05,Books,Comic,East,9,1469.77
T01985,2024-07-25,Clothing,Jacket,East,10,1760.51
T01986,2024-10-16,Sports,Jersey,North,10,1769.79
T01987,2024-10-30,Electronics,Monitor,West,5,1012.17
T01988,2024-06-28,Home,Blender,North,5,1851.75
T01989,2024-05-05,Home,Vacuum,South,2,260.31
T01990,2024-03-27,Home,Blender,East,8,394.81
T01991,2024-09-01,Electronics,Keyboard,West,2,1500.57
T01992,2024-06-10,Books,Comic,North,3,1366.66
T01993,2024-02-23,Books,Comic,West,9,1914.3
T01994,2024-08-13,Clothing,Jeans,South,5,808.91
T01995,2024-08-28,Clothing,Jeans,South,8,1319.86
T01996,2024-04-08,Books,Comic,South,2,750.0
T01997,2024-06-12,Books,Magazine,West,2,445.46
T01998,2024-08-24,Clothing,Jeans,East,10,405.79
T01999,2024-07-11,Home,Blender,West,7,412.67
T02000,2024-07-02,Clothing,Jeans,West,5,1775.37
T02001,2024-05-29,Clothing,T-Shirt,East,5,1818.38
T02002,2024-04-06,Home,Lamp,North,8,1042.2
T02003,2024-08-25,Books,Comic,West,5,1455.47
T02004,2024-09-04,Clothing,Socks,South,7,1666.79
T02005,2024-06-21,Home,Mixer,West,8,1852.42
T02006,2024-06-12,Electronics,Headphones,South,4,326.46
T02007,2024-06-22,Home,Toaster,South,7,1436.21
T02008,2024-12-23,Home,Vacuum,South,7,1525.76
T02009,2024-11-06,Home,Toaster,West,2,96.93
T02010,2024-08-22,Electronics,Laptop,South,8,1062.87
T02011,2024-11-02,Books,Cookbook,South,9,1344.02
T02012,2024-01-30,Home,Mixer,South,6,18.09
T02013,2024-12-25,Electronics,Mouse,South,1,1865.01
T02014,2024-07-23,Clothing,Jacket,South,6,1316.29
T02015,2024-11-13,Books,Textbook,East,10,1538.86
T02016,2024-10-07,Home,Lamp,East,7,1866.7
T02017,2024-04-09,Home,Mixer,South,1,979.21
T02018,2024-07-25,Sports,Net,West,9,1095.62
T02019,2024-04-21,Sports,Ball,East,9,457.47
T02020,2024-04-22,Home,Blender,South,9,262.77
T02021,2024-01-21,Books,Magazine,West,2,678.33
T02022,2024-01-20,Clothing,Jeans,North,8,1990.06
T02023,2024-12-29,Home,Blender,West,9,1929.04
T02024,2024-11-15,Sports,Ball,East,7,677.68
T02025,2024-09-02,Books,Cookbook,North,8,18.96
T02026,2024-06-18,Sports,Net,South,6,1472.62
T02027,2024-08-16,Sports,Jersey,South,5,1034.36
T02028,2024-08-10,Electronics,Mouse,North,3,643.31
T02029,2024-02-16,Electronics,Keyboard,East,8,370.24
T02030,2024-09-08,Books,Comic,North,3,1545.33
T02031,2024-10-03,Sports,Bat,South,1,553.08
T02032,2024-05-22,Home,Lamp,West,2,424.97
T02033,2024-09-18,Electronics,Headphones,North,9,1436.24
T02034,2024-01-05,Home,Lamp,South,8,382.14
T02035,2024-03-01,Electronics,Monitor,North,10,1631.03
T02036,2024-10-19,Clothing,Jacket,South,2,1033.43
T02037,2024-10-20,Books,Textbook,West,2,1113.46
T02038,2024-11-11,Sports,Ball,West,1,333.65
T02039,2024-01-17,Sports,Jersey,West,8,61.18
T02040,2024-03-04,Books,Comic,West,6,834.07
T02041,2024-08-11,Home,Blender,West,7,887.66
T02042,2024-08-29,Books,Magazine,South,5,1993.15
T02043,2024-03-31,Sports,Ball,North,2,1326.46
T02044,2024-01-09,Electronics,Mouse,East,3,1673.21
T02045,2024-11-07,Sports,Bat,East,6,316.07
T02046,2024-01-24,Books,Comic,West,8,1314.59
T02047,2024-12-10,Clothing,Jacket,North,10,905.05
T02048,2024-07-13,Home,Mixer,East,8,289.63
T02049,2024-08-18,Clothing,T-Shirt,West,1,491.36
T02050,2024-07-29,Electronics,Keyboard,West,1,657.23
T02051,2024-10-21,Electronics,Mouse,South,1,1708.36
T02052,2024-02-03,Clothing,Jeans,West,3,508.32
T02053,2024-11-20,Clothing,Hat,East,2,821.19
T02054,2024-07-20,Home,Lamp,South,8,1283.22
T02055,2024-12-27,Home,Mixer,East,10,80.89
T02056,2024-12-17,Clothing,Jacket,South,10,855.36
T02057,2024-05-04,Home,Lamp,South,1,1468.24
T02058,2024-02-26,Electronics,Headphones,West,5,447.32
T02059,2024-06-14,Electronics,Laptop,North,1,88.09
T02060,2024-12-16,Books,Comic,South,4,1756.85
T02061,2024-10-11,Home,Mixer,North,6,1121.71
T02062,2024-11-06,Books,Cookbook,East,4,459.37
T02063,2024-06-02,Clothing,Jacket,West,3,178.36
T02064,2024-05-06,Electronics,Headphones,West,7,1399.6
T02065,2024-05-31,Clothing,Hat,South,9,1457.57
T02066,2024-12-01,Sports,Racket,West,10,1477.13
T02067,2024-02-19,Home,Mixer,North,4,989.42
T02068,2024-03-21,Home,Mixer,South,7,98.58
T02069,2024-04-02,Books,Comic,North,8,1516.88
T02070,2024-09-10,Electronics,Mouse,West,6,1571.6
T02071,2024-11-14,Electronics,Keyboard,West,3,131.66
T02072,2024-02-18,Books,Novel,East,9,201.51
T02073,2024-03-27,Sports,Jersey,North,8,1849.38
T02074,2024-01-04,Books,Cookbook,West,1,209.88
T02075,2024-02-20,Sports,Racket,South,8,586.52
T02076,2024-11-19,Sports,Jersey,North,10,1444.95
T02077,2024-02-01,Books,Cookbook,North,8,1394.06
T02078,2024-04-02,Home,Vacuum,North,4,765.21
T02079,2024-12-28,Electronics,Mouse,East,5,1269.38
T02080,2024-03-20,Books,Comic,West,3,656.34
T02081,2024-01-19,Electronics,Headphones,South,1,876.06
T02082,2024-06-05,Electronics,Monitor,North,4,1050.95
T02083,2024-12-15,Electronics,Monitor,East,4,1024.9
T02084,2024-05-29,Books,Novel,East,2,1415.11
T02085,2024-05-11,Books,Textbook,East,7,1548.78
T02086,2024-03-09,Books,Novel,South,4,889.19
T02087,2024-05-30,Home,Lamp,East,1,145.22
T02088,2024-01-27,Sports,Bat,North,10,980.91
T02089,2024-11-02,Sports,Jersey,South,9,883.7
T02090,2024-04-19,Home,Lamp,South,6,1998.55
T02091,2024-11-29,Home,Blender,South,3,1879.89
T02092,2024-06-22,Home,Vacuum,South,4,138.26
T02093,2024-09-28,Electronics,Laptop,South,6,1683.57
T02094,2024-07-22,Books,Cookbook,North,8,522.87
T02095,2024-05-25,Electronics,Monitor,East,1,134.83
T02096,2024-10-23,Sports,Racket,East,6,1298.41
T02097,2024-01-31,Home,Toaster,South,10,684.37
T02098,2024-08-12,Books,Magazine,South,5,1882.14
T02099,2024-12-02,Electronics,Monitor,North,3,1509.1
T02100,2024-05-23,Books,Cookbook,North,6,301.77
T02101,2024-10-30,Electronics,Headphones,South,7,1050.67
T02102,2024-11-22,Clothing,Hat,North,4,1767.08
T02103,2024-12-31,Books,Comic,West,9,1051.73
T02104,2024-12-11,Clothing,Socks,South,3,1243.18
T02105,2024-04-11,Home,Toaster,South,6,769.83
T02106,2024-03-16,Electronics,Keyboard,South,8,476.67
T02107,2024-08-07,Clothing,Hat,East,4,876.59
T02108,2024-04-26,Electronics,Headphones,South,2,1113.23
T02109,2024-09-23,Clothing,Hat,South,8,1086.1
T02110,2024-07-09,Clothing,Jacket,South,1,1427.39
T02111,2024-07-17,Electronics,Monitor,West,8,1826.01
T02112,2024-07-06,Electronics,Laptop,West,9,1808.53
T02113,2024-09-24,Sports,Racket,East,10,1052.67
T02114,2024-11-12,Clothing,Jeans,North,2,940.44
T02115,2024-08-11,Clothing,Hat,South,8,1016.16
T02116,2024-05-03,Books,Comic,West,8,183.8
T02117,2024-10-06,Books,Comic,North,3,12.88
T02118,2024-01-27,Electronics,Monitor,East,6,124.79
T02119,2024-04-26,Clothing,T-Shirt,West,8,477.5
T02120,2024-05-18,Books,Cookbook,North,4,537.16
T02121,2024-02-08,Clothing,Hat,North,3,142.06
T02122,2024-03-12,Clothing,Socks,West,7,1714.24
T02123,2024-01-19,Electronics,Headphones,South,7,1858.25
T02124,2024-10-18,Books,Cookbook,West,8,627.63
T02125,2024-04-18,Books,Cookbook,South,9,1236.17
T02126,2024-12-17,Sports,Bat,South,5,1851.68
T02127,2024-11-12,Clothing,Jacket,West,4,1287.52
T02128,2024-09-27,Home,Vacuum,North,10,600.77
T02129,2024-05-16,Sports,Bat,North,8,533.49
T02130,2024-12-28,Clothing,Socks,South,9,1595.17
T02131,2024-05-07,Home,Lamp,North,7,779.85
T02132,2024-03-30,Sports,Net,West,7,1092.25
T02133,2024-08-24,Sports,Ball,South,1,1160.84
T02134,2024-08-21,Clothing,Hat,North,8,1532.36
T02135,2024-06-18,Home,Blender,East,7,671.54
T02136,2024-08-19,Sports,Ball,West,9,528.59
T02137,2024-03-04,Electronics,Headphones,East,5,1810.19
T02138,2024-01-25,Electronics,Headphones,West,6,338.11
T02139,2024-07-21,Clothing,Jeans,South,10,1557.63
T02140,2024-05-09,Electronics,Laptop,North,3,141.05
T02141,2024-01-08,Electronics,Keyboard,South,4,1277.88
T02142,2024-07-06,Sports,Ball,South,8,1780.8
T02143,2024-01-12,Home,Mixer,North,5,1950.59
T02144,2024-02-06,Clothing,Socks,West,3,1918.46
T02145,2024-08-23,Books,Textbook,South,9,24.25
T02146,2024-07-12,Sports,Bat,East,6,1989.71
T02147,2024-07-12,Books,Cookbook,West,1,1010.9
T02148,2024-02-08,Clothing,T-Shirt,West,3,414.46
T02149,2024-04-29,Books,Novel,West,6,1309.91
T02150,2024-06-22,Sports,Jersey,North,2,1978.85
T02151,2024-08-17,Sports,Ball,East,9,129.41
T02152,2024-11-09,Electronics,Laptop,North,10,1792.29
T02153,2024-03-18,Electronics,Headphones,North,6,394.98
T02154,2024-05-31,Home,Lamp,East,3,1826.3
T02155,2024-10-28,Electronics,Monitor,West,8,243.59
T02156,2024-02-12,Home,Mixer,North,5,558.89
T02157,2024-02-24,Home,Vacuum,South,2,1220.08
T02158,2024-07-27,Books,Cookbook,North,7,1624.61
T02159,2024-02-05,Sports,Net,South,3,1109.71
T02160,2024-01-28,Clothing,Jacket,North,3,571.41
T02161,2024-04-12,Books,Textbook,East,1,382.59
T02162,2024-01-20,Home,Vacuum,East,6,1936.08
T02163,2024-08-28,Books,Novel,South,5,1093.21
T02164,2024-02-20,Home,Toaster,West,3,1930.81
T02165,2024-06-03,Clothing,Socks,West,8,1331.21
T02166,2024-11-13,Electronics,Laptop,South,10,1499.14
T02167,2024-04-02,Sports,Net,East,6,797.93
T02168,2024-01-02,Home,Toaster,South,1,1552.97
T02169,2024-12-04,Sports,Jersey,East,8,1265.4
T02170,2024-07-21,Electronics,Monitor,East,4,89.92
T02171,2024-02-15,Home,Blender,East,9,1097.47
T02172,2024-11-10,Electronics,Mouse,South,10,734.58
T02173,2024-12-07,Home,Toaster,South,6,866.19
T02174,2024-09-03,Electronics,Laptop,North,3,1532.62
T02175,2024-05-22,Books,Magazine,East,6,369.52
T02176,2024-10-28,Sports,Ball,West,1,169.84
T02177,2024-09-07,Sports,Racket,West,6,412.57
T02178,2024-08-22,Sports,Bat,West,2,988.32
T02179,2024-08-23,Home,Mixer,North,10,352.35
T02180,2024-08-31,Books,Magazine,East,1,613.18
T02181,2024-09-05,Home,Toaster,West,10,884.86
T02182,2024-01-20,Electronics,Monitor,East,6,237.35
T02183,2024-04-19,Clothing,Jacket,East,4,78.65
T02184,2024-02-05,Clothing,T-Shirt,North,8,1452.08
T02185,2024-02-29,Sports,Jersey,East,2,975.47
T02186,2024-11-09,Electronics,Monitor,South,8,458.45
T02187,2024-06-25,Electronics,Headphones,East,8,1599.43
T02188,2024-11-22,Clothing,Hat,West,1,585.7
T02189,2024-04-29,Books,Novel,West,4,630.51
T02190,2024-09-04,Sports,Bat,West,2,733.39
T02191,2024-07-02,Sports,Bat,North,2,148.39
T02192,2024-02-05,Clothing,Socks,East,10,1292.51
T02193,2024-11-21,Electronics,Mouse,West,7,580.59
T02194,2024-12-03,Books,Cookbook,East,3,1102.95
T02195,2024-03-10,Sports,Jersey,West,9,1935.56
T02196,2024-12-10,Electronics,Keyboard,West,6,663.31
T02197,2024-11-23,Books,Magazine,West,9,35.66
T02198,2024-03-02,Home,Blender,North,5,1876.45
T02199,2024-04-25,Clothing,Hat,West,8,49.49
T02200,2024-08-06,Books,Novel,South,9,254.77
T02201,2024-04-20,Clothing,Socks,West,2,1174.19
T02202,2024-11-09,Sports,Net,East,6,200.58
T02203,2024-06-24,Electronics,Mouse,West,6,1585.72
